tweet_id,user_username,text,possibly_sensitive,author_id,conversation_id,source,lang,created_at,in_reply_to_user_id,user_protected,user_verified,user_url,user_location,user_profile_image_url,user_description,user_name,user_created_at,user_pinned_tweet_id,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,sourcetweet_lang,sourcetweet_author_id
1424753443336593410,tomio_cz,Tomio Okamura: Dnešní aktuality 9.8.2021 https://t.co/HdW2sk2Q6f prostřednictvím @YouTube,FALSE,1710527172,1424753443336593410,Twitter Web App,cs,2021-08-09T15:24:26.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,0,11,0,6158,167,29729,174,,,,,
1424749155679981571,jhamacek,Dnes jsme v Lysé nad Labem otevřeli již druhou věž - úschovnu kol u nádraží. Cestováni vlakem je zase o trochu jednodušší. https://t.co/EuGXP59Up5,FALSE,20664874,1424749155679981571,Twitter for iPhone,cs,2021-08-09T15:07:23.000Z,,FALSE,FALSE,https://t.co/egejlTRQs6,Česká republika,https://pbs.twimg.com/profile_images/1272874484576464897/M1nOy19-_normal.jpg,"Předseda @CSSD, ministr vnitra 🇨🇿 | Czech Interior Minister | Leader of the Czech Social Democratic Party",Jan Hamáček,2009-02-12T09:44:43.000Z,,4,88,19,3925,355,90098,485,,,,,
1424741358510739457,AndrejBabis,"Řešili jsme ale i obchod mezi našimi zeměmi. Sektor automotive nebo zapojení českých firem do výstavby nemocnic ve Vietnamu. A premiér mi slíbil, že ihned po konci pandemie spustí Bamboo Airways přímou linku Praha–Hanoi, což určitě ocení i skvělá vietnamská menšina žijící u nás.",FALSE,713035525,1424741355188850690,Twitter Web App,cs,2021-08-09T14:36:24.000Z,713035525,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,2,60,1,14053,779,454237,242,,,,,
1424741357042769929,AndrejBabis,"Proto Vietnamu věnujeme 250 tisíc vakcín od firem Moderna a AstraZeneca. Jsou to přátelé, pomohli nám při první vlně a teď je řada na nás. Čekáme, až nám sdělí, jaké budou potřebovat zdravotnické pomůcky. A podpoříme je, aby v rámci programu Covax dostali maximum vakcín.",FALSE,713035525,1424741355188850690,Twitter Web App,cs,2021-08-09T14:36:24.000Z,713035525,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,6,74,1,14053,779,454237,242,,,,,
1424741355188850690,AndrejBabis,"Přátelský telefonát s novým vietnamským premiérem Pham Minh Chinhem trval hodinu. V těchto dnech jsem měl být ve Vietnamu, plánoval jsem, že našim firmám pomůžu s exportem, otevřu jim další dveře na tento trh. Vietnam, který má nízkou proočkovanost, teď ale trápí mutace delta. https://t.co/fNzigEspNe",FALSE,713035525,1424741355188850690,Twitter Web App,cs,2021-08-09T14:36:24.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,3,98,2,14053,779,454237,242,,,,,
1424731996132151296,alenaschillerov,Plné očkování nás chrání před novými variantami COVID-19 a pomůže nám vyhnout se další pandemické vlně 👍 https://t.co/KTSDd72oKD,FALSE,1408164626,1424731996132151296,Twitter Web App,cs,2021-08-09T13:59:12.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,2,25,2,3779,176,40323,221,quoted,1424039128585355264,"Full vaccination protects us from variants and will help us avoid a new wave of infections.

Let's stay vigilant and get vaccinated:
💪Vaccines protect you from severe illness/complications
💪Authorised vaccines are safe and effective
💪You can help protect others

#SafeVaccines https://t.co/FN5zja9ky0",en,157981564
1424727349136924683,alenaschillerov,"Děkuji všem našim sportovcům za skvělé reprezentování České republiky v Tokiu 👏👏👏
🇯🇵🇨🇿 #Tokyo2020 https://t.co/LskIbMbIes",FALSE,1408164626,1424727349136924683,Twitter Web App,cs,2021-08-09T13:40:44.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,1,45,1,3779,176,40323,221,quoted,1424372678811693063,"Tokio 2020 končí, #jedentym 🇨🇿 zůstává! ♥️ https://t.co/uUVwBdiupz",cs,575803494
1424723583964745731,alenaschillerov,"Nezaměstnanost v Česku v červenci zůstala na 3,7 procenta. Stejně jako v červnu. Meziročně se snížila o 0,1 p.b. Ke konci července počet uchazečů o zaměstnání dosáhl 272 tisíc. Zaměstnavatelé nabízeli prostřednictvím úřadů práce přes 358 tisíc volných pracovních míst. https://t.co/dKqhtgkdIh",FALSE,1408164626,1424723583964745731,Twitter Web App,cs,2021-08-09T13:25:47.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,0,11,1,3779,176,40323,221,quoted,1424645511261339652,"Nezaměstnanost v ČR byla v červenci 3,7 procenta, stejně jako v červnu. Počet uchazečů o práci klesl na 272 178, volných míst přibylo na 358 152.",cs,116411298
1424723079478009866,KarelHavlicek_,"Český Šternberk, Rataje n/S, Ledečko ad. Pár dnů volna trávím na úžasných místech železniční trati 212 Posázavského pacifiku. https://t.co/IYAXMe139S",FALSE,1105851826702897152,1424723079478009866,Twitter for Android,cs,2021-08-09T13:23:46.000Z,,FALSE,FALSE,"",,https://pbs.twimg.com/profile_images/1267448425416667136/LJWj2A2r_normal.jpg,"Místopředseda Vlády ČR @strakovka, ministr @mpo_tweetuje, ministr @min_dopravy a místopředseda @Vedavyzkum",Karel Havlíček,2019-03-13T15:23:16.000Z,,1,68,4,2946,129,25527,203,,,,,
1424722391817666570,Vit_Rakusan,"Andrej Babiš sice udělal úkrok stranou a panu Koudelkovi neprodloužil mandát jen napůl, ale platí, že ustupuje Zemanovi. Jinak by ředitele BIS podržel. Potřebuje prezidenta, protože ztratil a ztrácí důvěru lidí. Snad už brzy nebude klíčové instituce ohrožovat srabácký oligarcha.",FALSE,715102844270080000,1424722391817666570,TweetDeck,cs,2021-08-09T13:21:02.000Z,,FALSE,FALSE,"",Czech Republic,https://pbs.twimg.com/profile_images/1410299936034410503/2UbUmM9O_normal.jpg,Předseda @STANCZ.,Vít Rakušan ⚫️⬛️,2016-03-30T09:06:18.000Z,,19,582,3,1432,118,38128,335,,,,,
1424716892942618624,alenaschillerov,"Cestovní ruch podle čísel @statistickyurad ukazuje oživení. Ve druhém čtvrtletí letošního roku přijelo do Česka 1,6 miliónů hostů, což je meziroční nárůst o více než 50 procent. Počet hostů zvýšil ve všech krajích. Nejvíce v Praze (+90 procent) a Karlovarském kraji (+72 procent). https://t.co/hKTAFsnErj",FALSE,1408164626,1424716892942618624,Twitter Web App,cs,2021-08-09T12:59:11.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,0,9,1,3779,176,40323,221,quoted,1424634054872272900,"Do ubytovacích zařízení ve 2. kvartálu přijelo 1,6 milionu hostů https://t.co/esEHb4ZaCV",cs,17384105
1424716499256762376,AndrejBabis,Today it is exactly one year since the presidential elections in Belarus. I expressed my support by having a meeting with representatives of the Belarusian community in the Czech Republic. It is unacceptable how the Lukashenko regime treats its own citizens. https://t.co/kS5Vd4ghLV,FALSE,713035525,1424716499256762376,Twitter Web App,en,2021-08-09T12:57:38.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,10,67,3,14053,779,454237,242,,,,,
1424716374077853701,AndrejBabis,"Dnes je to přesně jeden rok, co proběhly prezidentské volby v Bělorusku. Vyjádřil jsem podporu běloruské menšině v ČR a přijal její zástupce. Je nepřijatelné, jak Lukašenkův režim vystupuje proti vlastním občanům. https://t.co/yLhi3Phhyd",FALSE,713035525,1424716374077853701,Twitter Web App,cs,2021-08-09T12:57:08.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,4,97,1,14053,779,454237,242,,,,,
1424662617260531718,alenaschillerov,"O tom, jak opozice přispěla v těžkých časech k řešení krize, mám naprosto jasno. Nijak. A ještě vládě okopávala kotníky. A když bude potřeba, zopakuji to třeba tisíckrát. https://t.co/UYAJZ7dUbV",FALSE,1408164626,1424662617260531718,Twitter Web App,cs,2021-08-09T09:23:31.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,22,379,15,3779,176,40323,221,quoted,1424337482401914880,Ministryně financí @alenaschillerov se pustila do opozice. https://t.co/tytrjArpGd,cs,1078986486056448000
1424631329396776974,alenaschillerov,"Nový týden je tady. A na co se nejvíc těším? No přece na sobotu 14. srpna, kdy v 10 hodin otevíráme modernizovaný bazénový komplex @spahotelthermal v Karlových Varech. Legendární bazén s výhledem na historické centrum našeho nejslavnějšího lázeňského města je konečně zpět 🥳 https://t.co/3hq1Mcz1ZL",FALSE,1408164626,1424631329396776974,Twitter Web App,cs,2021-08-09T07:19:11.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,4,50,5,3779,176,40323,221,,,,,
1424462869849124867,AndrejBabis,Moc děkujeme. https://t.co/7aU9gTQvyt,FALSE,713035525,1424462869849124867,Twitter Web App,cs,2021-08-08T20:09:48.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,4,96,1,14053,779,454237,242,quoted,1424460982676594689,"Naši piloti odvádí v Albánii neuvěřitelně dobrou práci. Děkuji vám, jak reprezentujete Českou republiku a s jakým odhodláním jste k tomuto náročnému úkolu přistoupili. Jsem na vás hrdý. https://t.co/5MKyRLxqQ8",cs,1092419697646227456
1424441120730324997,alenaschillerov,"Jihomoravský kraj, můj domov ❤ A také místo, kam jsem se v rámci nabité soboty vydala. Od Ždánic 🚲,  přes Kyjov 🏥 ... až po Hodonín 🎵 Dejte si to celé ve videu a hezký zbytek víkendu! https://t.co/szGBA5GNQo",FALSE,1408164626,1424441120730324997,Twitter Web App,cs,2021-08-08T18:43:22.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,1,67,2,3779,176,40323,221,,,,,
1424385550493044741,AndrejBabis,"Čau lidi. Co se stalo včera v Průhonicích? Hodně věcí. Ale nejdůležitější je, že jsem vděčný vám všem, co jste mě přijeli podpořit. Z celé republiky. Bylo to ze srdce a nabilo mě to neskutečně. Což dneska uvidíte v tomhle videu 😎 https://t.co/GP680JamdI",FALSE,713035525,1424385550493044741,Twitter Web App,cs,2021-08-08T15:02:33.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,17,259,10,14053,779,454237,242,,,,,
1424385242979307523,alenaschillerov,České e-shopy pokračují v expanzi. Ve druhém čtvrtletí letošního roku jejich obrat přesáhl 50 miliard korun. Současně vzniklo přes 3 tisíce nových e-shopů. V současné době funguje v Česku téměř 42 tisíc internetových obchodů ⤵️ https://t.co/dUjTSycKLB,FALSE,1408164626,1424385242979307523,Twitter Web App,cs,2021-08-08T15:01:20.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,1,17,0,3779,176,40323,221,quoted,1423689636824637440,"Obrat českých e-shopů dosáhl podle dat společnosti Shoptet 50,45 miliard, což je v porovnání s rokem 2020 nárůst až o 10 procent. 

https://t.co/8XXY1HUTN7",cs,861028651
1424384037855039494,Vit_Rakusan,Měl jsem tu čest ochutnat nejlepší česnečky ve Zlínském kraji a podat autorům ruku. Nebo možná nejlepší v celé naší zemi! V Dolním Němčí totiž pravidelně pořádají Štrúčkobraní. Díky za pozvání a celkově fajn sobotu místnímu starostovi Františkovi Hajdůchovi. https://t.co/JWF8BK3P3z,FALSE,715102844270080000,1424384037855039494,TweetDeck,cs,2021-08-08T14:56:33.000Z,,FALSE,FALSE,"",Czech Republic,https://pbs.twimg.com/profile_images/1410299936034410503/2UbUmM9O_normal.jpg,Předseda @STANCZ.,Vít Rakušan ⚫️⬛️,2016-03-30T09:06:18.000Z,,3,196,2,1432,118,38128,335,,,,,
1424311524009590784,KarelHavlicek_,"Den otevřených dveří, Petschkův palác, jedna z budov MPO. Včera jsme provedli po nádherném neoklasicistním objektu 40 skupin, ca 1200 návštěvníků, dnes se těšíme na další. Pokud jste v Praze nebo okolí, zastavte se, stojí to za to. Open House Praha 2021. https://t.co/TRAFPZftlr",FALSE,1105851826702897152,1424311524009590784,Twitter for Android,cs,2021-08-08T10:08:24.000Z,,FALSE,FALSE,"",,https://pbs.twimg.com/profile_images/1267448425416667136/LJWj2A2r_normal.jpg,"Místopředseda Vlády ČR @strakovka, ministr @mpo_tweetuje, ministr @min_dopravy a místopředseda @Vedavyzkum",Karel Havlíček,2019-03-13T15:23:16.000Z,,2,29,2,2946,129,25527,203,,,,,
1424298380663173125,alenaschillerov,PARTIE PRÁVĚ TEĎ s předsedou ODS Petrem Fialou 👍 https://t.co/H6whGlCxjq,FALSE,1408164626,1424298380663173125,Twitter Web App,cs,2021-08-08T09:16:10.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,3,30,1,3779,176,40323,221,quoted,1424295134104072195,Sledujte ŽIVĚ. https://t.co/MLFFby03y9,cs,1078986486056448000
1424278495925096453,AndrejBabis,Respekt našim hasičům! Rekordní rychlostí vyrazili pomáhat do Řecka. Moc děkuju a moc si jich vážím. https://t.co/IriimJ5L1G,FALSE,713035525,1424278495925096453,Twitter Web App,cs,2021-08-08T07:57:09.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,2,150,2,14053,779,454237,242,quoted,1423913114874097665,"Právě odjíždíme s celým odřadem ze shromaždiště v Podivíně přes Slovensko, Maďarsko, Rumunsko a Bulharsko. Ze stejného místa jsme naše jednotky HZS i SDH vysílali na pomoc po řádění tornáda v Jihomoravském kraji. https://t.co/LSKsfbZqAu",cs,2858688453
1424275207641051140,alenaschillerov,"Průmysl v červnu meziročně vzrostl o 11,4 procenta 📈 Hodnota nových zakázek byla dokonce vyšší o více než pětinu. Růst objednávek na výrobu kovových konstrukcí přesáhl 30 procent. Ve slévárenství a hutním zpracování kovů se zakázky zvedly téměř dvojnásobně 👍 https://t.co/FmRNQb0XWp",FALSE,1408164626,1424275207641051140,Twitter for Android,cs,2021-08-08T07:44:05.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,10,56,2,3779,176,40323,221,quoted,1423560588291096576,"Průmyslová produkce v červnu reálně meziročně vzrostla o 11,4 %. Meziměsíčně byla vyšší o 1,0 %. Hodnota nových zakázek se meziročně zvýšila o 22,8 %.

👉🏻https://t.co/jMiuWzdc0c

#ČSÚ #ceskystatistickyurad #prumysl #rychlainformace https://t.co/gCfMFKF7As",cs,270273786
1424272445561835523,alenaschillerov,"Stavební produkce v červnu vystřelila nahoru 📈 meziroční růst zrychlil na 7,9 procenta. Počet zahájených bytů v červnu 2021 meziročně vzrostl o více než polovinu. Výstavba bytů, kanceláří nebo skladů se navýšila o 8,3 procenta. https://t.co/JHj4ZavsqK",FALSE,1408164626,1424272445561835523,Twitter for Android,cs,2021-08-08T07:33:07.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,0,20,1,3779,176,40323,221,quoted,1423559582824140800,"Stavební produkce v červnu meziročně vzrostla o 7,9 %. Meziměsíčně zůstala na stejné úrovni. Stavební úřady vydaly meziročně o 4,9 % stavebních povolení více a orientační hodnota těchto povolení vzrostla o 50,3 %.",cs,270273786
1424267353752276993,alenaschillerov,"Nejúčinnější způsob v boji proti pandemii je očkování. Umožňuje nejen chránit zdraví a životy všech občanů, ale i zahájit plnohodnotné vzdělávání v tradiční podobě. K dosažení kolektivní imunity mohou pomoci i studenti. Více ve výzvě @CRektoru ke studentům vysokých škol ⤵️ https://t.co/nqye743DbC",FALSE,1408164626,1424267353752276993,Twitter for Android,cs,2021-08-08T07:12:53.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,3,54,2,3779,176,40323,221,quoted,1423526408823971845,"Výzva České konference rektorů 
studentům vysokých škol ČR, aby se nechali očkovat    

Česká konference rektorů (ČKR) vyzývá všechny studentky a studenty vysokých škol ČR, aby byli odpovědní a nechali se očkovat proti koronaviru.
... https://t.co/Iw8HCnPcWn",cs,1154407293854912512
